tweet_id,tweet_text,label,corrected_label,informative_content,confusing_cases
592274814066298880',"RT @AFPphoto: Rescuers in Kathmandu try to free a trapped survivor of the Nepal earthquake, as his friend lies dead next to him http://t.co…",affected_people_and_evacuations,affected_people_and_evacuations,Rescuers in Kathmandu try to free a trapped survivor,affected_people_and_evacuations
592275138025947137',RT @staronline: Choppers reach Everest to rescue avalanche victims: http://t.co/KfyElaoKAX #NepalQuake http://t.co/CjIiJGkQgP,injured_or_dead_people,rescue_volunteering_and_donation_effort,Choppers reach Everest to rescue avalanche victims,
592275635919130624',"RT @RanjnaNijhawan: Dead,in Nepal confirms; Emergency declared\nMassive rescue operation in Kathmandu #MSGHelpEarthquakeVictims\n. http://t.c…",injured_or_dead_people,rescue_volunteering_and_donation_effort,Emergency declared\nMassive rescue operation in Kathmandu ,
592276095468216320',#retweet : Nepal quake: NSC activates operations to bring stranded Malaysians home http://t.co/oefedJYaq7,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,NSC activates operations to bring stranded Malaysians home,
592276176120328194',RT @HeadlinesToday: India to help foreign tourist stranded in Nepal. All tourist to be given gratis visas in wake of emergency #NepalQuake,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,India to help foreign tourist stranded in Nepal,
592276477384622083',RT @SpokespersonMoD: #NepalEarthquake A C-17 Globemaster of IAF arrives at Palam bringing back stranded Indians from KTM.,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,A C-17 Globemaster of IAF arrives at Palam bringing back stranded Indians from KTM.,
592277929473769472',Nepal quake: Govt steps up efforts for evacuation http://t.co/t0rhJgLl7M http://t.co/hd1Ol8aZcI,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Govt steps up efforts for evacuation,
592277944346677248',"RT @savechildrenaus: Our emergency team @savechildrenaus are on the ground, distributing emergency supplies, shelter kits and buckets for w…",other_useful_information,rescue_volunteering_and_donation_effort,"Our emergency team @savechildrenaus are on the ground, distributing emergency supplies, shelter kits and buckets",
592277968149352449',RT @ani30oct: IMP Notice:\n@HMOIndia instructed Bureau of Immigration to give gratis VISAS to ALL COUNTRIES tourists stranded in Nepal\n@Bara…,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,instructed Bureau of Immigration to give gratis VISAS to ALL COUNTRIES tourists stranded in Nepal,
592278033030979584',RT @BJPRajnathSingh: Spoke to CM Uttar Pradesh and Bihar asking them to mobilise a fleet of buses &amp; ambulances to rescue people trapped in …,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Uttar Pradesh and Bihar asking them to mobilise a fleet of buses &amp; ambulances to rescue people trapped,
592278108050485248',RT @AP: VIDEO: Man rescued from a badly damaged building in Kathmandu; residents scurry during aftershock: http://t.co/UQMWu4RZNI,infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,Man rescued ,
592278495440596992',Telecom operators slash call rates to earthquake-hit Nepal http://t.co/54K7oyHrOn #india,other_useful_information,rescue_volunteering_and_donation_effort,Telecom operators slash call rates to earthquake-hit Nepal,
592283898765152256',"Rescuers work to free people trapped by a powerful magnitude-7.9 #earthquake, which hit near #Nepal’s capital of... http://t.co/9Y6ZSZ7exz",affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Rescuers work to free people trapped ,
592284466216869888',White House promises earthquake aid to Nepal http://t.co/1rUSzm90YS,infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,White House promises earthquake aid to Nepal ,
592285334831927298',RT @staronline: Asean Foreign Ministers pledge assistance to countries affected by Nepal quake http://t.co/QgD7j9gSvi,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Asean Foreign Ministers pledge assistance to countries affected ,
592285807584608256',RT @redcrosscanada: #NepalEarthquake: Red Cross on the front lines responding to massive earthquake. Latest update: http://t.co/X3n4fHcO16,other_useful_information,rescue_volunteering_and_donation_effort,Red Cross on the front lines responding to massive earthquake,
592286015584227329',Nepal Earthquake: Mount Everest Avalanche Wounded Get Rescue Choppers - http://t.co/a3f1jg2evG http://t.co/5EfpH6a8xv,other_useful_information,rescue_volunteering_and_donation_effort,Mount Everest Avalanche Wounded Get Rescue Choppers ,
592286053878345728',RT @ARRL_ARES: Emergency net active on 14210 KHZ for earthquake #NepalEarthquake,other_useful_information,rescue_volunteering_and_donation_effort,Emergency net active on 14210 KHZ for earthquake ,
592288297566621696',RT @ndtv: Andhra Pradesh government opens control rooms for Telugus stranded in Nepal http://t.co/6l9oyEC7x2 http://t.co/vdivZcOoFM,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Andhra Pradesh government opens control rooms for Telugus stranded in Nepal ,
592289797068062721',IAF steps up rescue sorties in Nepal to evacuate stranded people http://t.co/i8v5mGqQbb http://t.co/LwaMTdDuV6,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,IAF steps up rescue sorties in Nepal ,
592289833273266176',"Indian Air Force\nMI17 V5 of IAF rescued 7 persons from Dhuncha,50 km of Kathmandu\n#NepalEarthquake \n#OperationMaitri",affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Indian Air Force\nMI17 V5 of IAF rescued 7 persons ,
592295179824005120',Nepal Earthquake : Indian Tourist Families seeks Government help | T news #Telangana #TNews Video http://t.co/JawnW1yRs0,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Indian Tourist Families seeks Government help,
592295416907100160',RT @siobhanheanue: Crowds gather as a handful of rescuers dig through rubble of collapsed residential building by hand #NepalQuake http://t…,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Crowds gather as a handful of rescuers,
592295852397301760',Efforts on to rescue over 311 TN tourists stranded in Nepal http://t.co/ekeAcGsgbr #News,affected_people_and_evacuations,rescue_volunteering_and_donation_effort,Efforts on to rescue over 311 TN tourists stranded,
592296021239078912',"RT @AP: PHOTO: Volunteers work to remove debris at the historic Dharahara tower after an earthquake in Kathmandu, Nepal: http://t.co/urWYk3…",infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,Volunteers work to remove debris,
592305912255119360',Nepal earthquake: Rescuers forced to dig with their bare hands in search for survivors as images show damage to… http://t.co/ASyIUXpaLd,infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,Rescuers forced to dig with their bare hands ,
592246525499088896',@AnupamkPandey  I hav been tld by my frnd tht @travelxp  tv team has rescued and brought 2 the Kathmandu Airport..hw cn spk 2 thm on airport,infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,team has rescued,
592257178356064257',#Nepal: Priority to relief helicopters is delaying commercial fligths at #Kathmandu airport - min Via @sedhairoshan  https://t.co/7x1TwtRHKP,infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,Priority to relief helicopters ,
592262311903109120',"Staff at Kathmandu Airport working hard to keep the airport open for relief flights, despite constant aftershocks #flyinghelp #NepalQuake",infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,Staff at Kathmandu Airport working hard to keep the airport open for relief flights,
592765392549978112',Nepal #LionsClubs and #LeoClubs distributed more than 100 tents &amp; medicines to affected area of Dhanding &amp; Kathmandu http://t.co/UAZcCcbxKK,infrastructure_and_utilities_damage,rescue_volunteering_and_donation_effort,Nepal #LionsClubs and #LeoClubs distributed more than 100 tents &amp; medicines to affected area,
592686635520827393',"RT @ParisBurned: 3,700 people dead is absolutely devastating for a country that is the size of Oklahoma on the map. #Nepal",injured_or_dead_people,injured_or_dead_people,"3,700 people dead",
592955183753203715',"VIDEO REPORT Kathmandu overwhelmed by rubble after earthquake http://t.co/cYrAbG1OxZ Over 3000 dead, 6,500 plus injured #NepalEarthquake",injured_or_dead_people,injured_or_dead_people,"Over 3000 dead, 6,500 plus injured",
592645748459708416',"Nepal earthquake.  Deathtoll rises to 3,729 #NepalEarthquake  #prayfornepal earthquake",injured_or_dead_people,injured_or_dead_people,"Deathtoll rises to 3,729",
592748010221740032',"Death toll soars to over 4000; quake-aid need acute in Nepal capital, more so in villages http://t.co/xKR9vDXBnB via @YahooNews",injured_or_dead_people,injured_or_dead_people,Death toll soars to over 4000,
592700745964756992',RT @americamag: Quake Toll Rises in Nepal as Pope Francis Offers Prayers for Victims http://t.co/Xni4Ezxti4 http://t.co/ELMXXxBtxN,sympathy_and_emotional_support,injured_or_dead_people,Quake Toll Rises,
592219472968097792',NepalEarthquake death toll officially 2000+ officially announced @IBNKHABAR @ibnlive @omar_quraishi @nanditathhakur @india_msm @vibhask1,injured_or_dead_people,injured_or_dead_people,death toll officially 2000+ officially announced,
592153082634481664',RT @IndiaBTL: Death toll rises to 870. Makes our heart sink. Emergency declared in Nepal. Pls contribute to PM's Relief Fund here- https://…,injured_or_dead_people,injured_or_dead_people,Death toll rises to 870,
591927517520375809',"RT @TOIIndiaNews: More than 20 dead, dozens injured in India after Nepal quake http://t.co/UX8zcKggHB",injured_or_dead_people,injured_or_dead_people,"More than 20 dead, dozens injured",
592344443950338048',"RT @cnnbrk: At least 13 dead after avalanches at Mount Everest, authorities say. #NepalQuake http://t.co/CaaLOYg9f2 http://t.co/kfZNieLlGX",injured_or_dead_people,injured_or_dead_people,At least 13 dead,
593425928887369729',"RT @WSMV: The death toll from the Nepal earthquake is now more than 5,000: http://t.co/BfdoBUbl6h",injured_or_dead_people,injured_or_dead_people,"The death toll from the Nepal earthquake is now more than 5,000",
591984989450829826',Over 750 dead in worst Nepal earthquake in 80 years; 34 die in India #NepalEarthquake #earthquake,injured_or_dead_people,injured_or_dead_people,Over 750 dead[SEP]34 die,
591983027925950464',Death toll from this morning's 7.8 earthquake in Nepal now at 876. http://t.co/v9eDIMUBaJ,injured_or_dead_people,injured_or_dead_people,Death toll from this morning's 7.8 earthquake in Nepal now at 876,
592299377449902080',"New: Death Toll From Nepal Quake Passes 2,100 as Aftershocks Terrorize Capital http://t.co/Jl6PfrtRMv",injured_or_dead_people,injured_or_dead_people,"Death Toll From Nepal Quake Passes 2,100",
592336565554139136',RT @timesofindia: #NepalEarthquake Eighteen bodies recovered from Mount Everest base camp. Follow latest here: http://t.co/8jS83i23BQ http:…,injured_or_dead_people,injured_or_dead_people,Eighteen bodies recovered,
592949786992508929',"RT @smitharyy: » http://t.co/RhTwiVSPhw #DanFredinburg Dan Fredinburg Google Exec, Avid Climber Dan Fredinburg Killed In Massive Nepal Quak…",injured_or_dead_people,injured_or_dead_people,"Dan Fredinburg Google Exec, Avid Climber Dan Fredinburg Killed",
592113014242877440',"RT @nbcchicago: UPDATE: Death toll rises as reports confirm nearly 1,400 dead in Nepal earthquake http://t.co/fc1FTQgpYY",injured_or_dead_people,injured_or_dead_people,"Death toll rises[SEP]nearly 1,400 dead",
592883809391083520',"Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK",injured_or_dead_people,injured_or_dead_people,"death toll tops 4,000",
592335911683104768',RT @UNOCHA: #NepalQuake:  Worst earthquake in over 80 years leaves at least 1000 dead http://t.co/pKZGpDDVp0,injured_or_dead_people,injured_or_dead_people,at least 1000 dead,
592862623160471552',"Also... RT @nytimes: Villages near Nepal earthquake’s epicenter are desperate as death toll tops 4,000 http://t.co/NRibWSHEJA",injured_or_dead_people,injured_or_dead_people,"death toll tops 4,000",
