tweet_id,tweet_text,label,corrected_label,informative_content,corrected_label_1,informative_content_1,confusing_cases
541941992939200512',RT @WFP: #Philippines: #WFP was there during #Haiyan and we're ready now for #Hagupit. Help us do it: https://t.co/LGjxxggE4X http://t.co/a…,donation_needs_or_offers_or_volunteering_services,not_related_or_irrelevant,RT @WFP: #Philippines: #WFP was there during #Haiyan and we're ready now for #Hagupit. Help us do it: https://t.co/LGjxxggE4X http://t.co/a…,,,
542012411759570944',RT @SuperCharice: Be safe. ὤF #Hagupit #RubyPH http://t.co/BjfA6sRL0H,not_related_or_irrelevant,not_related_or_irrelevant,Be safe,,,
542131343690194944',"RT @MovePH: ""I had the same christmas gift last year,""says Fatima of Palo, Leyte. via  @joymaluyo #RubyPH http://t.co/yNE1UMqZum  http://t.…",not_related_or_irrelevant,not_related_or_irrelevant,"RT @MovePH: ""I had the same christmas gift last year,""says Fatima of Palo, Leyte. via  @joymaluyo #RubyPH http://t.co/yNE1UMqZum  http://t.…",,,
541712179758518273',Sumisipa paren c #RubyPH kahit papalayu na anyway life goes on so move on back to work good morning⛅,not_related_or_irrelevant,not_related_or_irrelevant,Sumisipa paren c #RubyPH kahit papalayu na anyway life goes on so move on back to work good morning⛅,,,
541506568538177536',Typhoon Hagupit: 500000 people... https://t.co/rB3QnH6WPl via @LiveEvents_uk #LiveEvents | https://t.co/rx2STCIMvX http://t.co/3LaqowIH3K,other_useful_information,not_related_or_irrelevant,Typhoon Hagupit: 500000 people... https://t.co/rB3QnH6WPl via @LiveEvents_uk #LiveEvents | https://t.co/rx2STCIMvX http://t.co/3LaqowIH3K,,,
540884136332783617',RT @philippinebeat: Join this Facebook group where members get and share critical information re #RubyPH. https://t.co/YoPoTuovpi,other_useful_information,not_related_or_irrelevant,RT @philippinebeat: Join this Facebook group where members get and share critical information re #RubyPH. https://t.co/YoPoTuovpi,,,
542162826144808961',RT @BBCNewsAsia: What has the #Philippines done differently this time with Typhoon #Hagupit? http://t.co/crPUBAlRyA @sairasy reports http:/…,other_useful_information,not_related_or_irrelevant,RT @BBCNewsAsia: What has the #Philippines done differently this time with Typhoon #Hagupit? http://t.co/crPUBAlRyA @sairasy reports http:/…,,,
542128203104415744',RT @chicserullyses: Stay safe everyone! #pray #RubyPH,sympathy_and_emotional_support,not_related_or_irrelevant,Stay safe everyone! #pray,,,
541756359104950272',Bed weather.. Stay dry everyone! :* #RubyPH,caution_and_advice,not_related_or_irrelevant,Stay dry everyone,,,
541690646428254208',"I'm putting on my battle gear as this day could prove to be challenging. Keep safe, everyone. #RubyPH #OMW2work #waterproof #windproof",other_useful_information,not_related_or_irrelevant,"Keep safe, everyone",,,
540734310371053568',RT @BobOngWords: God bless the Philippines for the typhoon #Hagupit. Praying for everyone's security and safety. Amen. 🙏 #RubyPH http://t.c…,sympathy_and_emotional_support,not_related_or_irrelevant,God bless the Philippines for the typhoon #Hagupit. Praying for everyone's security and safety. Amen. 🙏 #RubyPH http://t.c…,,,
541173624162373632',Typhoon HAGUPIT/Ruby 6 p.m. update #samar #typhoonhagupit #typhoonhagupitruby http://t.co/UlHde4qLLs,not_related_or_irrelevant,not_related_or_irrelevant,Typhoon HAGUPIT/Ruby 6 p.m. update #samar #typhoonhagupit #typhoonhagupitruby http://t.co/UlHde4qLLs,,,
541522503722467329',"RT @TweetupMNL: If you know someone or a community that needs rescue, tweet using #RescuePH or submit a report at http://t.co/Q0WMHMtNPp #R…",other_useful_information,not_related_or_irrelevant,"RT @TweetupMNL: If you know someone or a community that needs rescue, tweet using #RescuePH or submit a report at http://t.co/Q0WMHMtNPp #R…",,,
542354697794097153',RT @_scottpetterson: Philippines Official On Typhoon Hagupit: The Impacts Of Climate Change... #green_life http://t.co/C8QQInjY8o http://t.…,other_useful_information,not_related_or_irrelevant,RT @_scottpetterson: Philippines Official On Typhoon Hagupit: The Impacts Of Climate Change... #green_life http://t.co/C8QQInjY8o http://t.…,,,
541787484284129280',"Mar Roxas now live on ANC from my hometown, Borongan, Eastern Samar #RubyPH",other_useful_information,not_related_or_irrelevant,"Mar Roxas now live on ANC from my hometown, Borongan, Eastern Samar #RubyPH",,,
543474318311952384',@MagdaDPVilm Did you see #tropical #storm #hagupit with #MeteoEarth? http://t.co/inqUyNKFC6,not_related_or_irrelevant,not_related_or_irrelevant,@MagdaDPVilm Did you see #tropical #storm #hagupit with #MeteoEarth? http://t.co/inqUyNKFC6,,,
542107209732063232',"RT @MarikinaPIO: #AlertoMarikenyo &gt;&gt; Charge your phones, tablets, laptops, powerbanks etc.. #RubyPH",caution_and_advice,not_related_or_irrelevant,"RT @MarikinaPIO: #AlertoMarikenyo &gt;&gt; Charge your phones, tablets, laptops, powerbanks etc.. #RubyPH",,,
544508857465458688',RT @JBCrewdotcom: dankanter: 1 year ago today our Bieber fam visited the affected areas in the Philippines devastated by Super Typhoon http…,sympathy_and_emotional_support,not_related_or_irrelevant,RT @JBCrewdotcom: dankanter: 1 year ago today our Bieber fam visited the affected areas in the Philippines devastated by Super Typhoon http…,,,
541553297601990656',"RT @PanahonTV: UPDATED: As of 1PM today, PSWS for TY #RubyPH. Added areas: [Signal No.1] Negros Oriental/Occidental &amp; Guimaras. http://t.co…",other_useful_information,not_related_or_irrelevant,"RT @PanahonTV: UPDATED: As of 1PM today, PSWS for TY #RubyPH. Added areas: [Signal No.1] Negros Oriental/Occidental &amp; Guimaras. http://t.co…",,,
540804325555961856',RT @yourstrulylyra: Keep on praying Filipinos. Stay strong ❤ #RubyPH,sympathy_and_emotional_support,not_related_or_irrelevant,Keep on praying Filipinos. Stay strong ❤ #RubyPH,,,
541837092200792066',@MamitaPerido ingat po always tita and ate @lou_delosreyes ὤF #RubyPH,not_related_or_irrelevant,not_related_or_irrelevant,@MamitaPerido ingat po always tita and ate @lou_delosreyes ὤF #RubyPH,,,
542473780619403265',00:32 Click: How open street maps have helped to limit the devastation of Typhoon Hagupit http://t.co/j7w80mfvdc,other_useful_information,not_related_or_irrelevant,00:32 Click: How open street maps have helped to limit the devastation of Typhoon Hagupit http://t.co/j7w80mfvdc,,,
540757861664436226',"Always stay updated. Click ""Get Notifications"" to get our latest news and health advisories #rubyph #beprepared http://t.co/DL9rdGDLmw",not_related_or_irrelevant,not_related_or_irrelevant,"Always stay updated. Click ""Get Notifications"" to get our latest news and health advisories #rubyph #beprepared http://t.co/DL9rdGDLmw",,,
542118974788354048',"RT @maryqueeng: @9newsph CH. 14 ON SKY, DESTINY, CABLELINK, CH. 10 ON CIGNAL #RubyPH",other_useful_information,not_related_or_irrelevant,"RT @maryqueeng: @9newsph CH. 14 ON SKY, DESTINY, CABLELINK, CH. 10 ON CIGNAL #RubyPH",,,
541467077618311169',"My brothers and sisters, please pray for the Philippines as typhoon Hagupit crosses the country today...may God keep us all safe.  #trustGod",sympathy_and_emotional_support,not_related_or_irrelevant,"My brothers and sisters, please pray for the Philippines as typhoon Hagupit crosses the country today...may God keep us all safe.  #trustGod",,,
541824256829440000',"RT @govph: For the private sector, discretion to suspend work for today lies with the companies and employers: http://t.co/5DDoQVGoOP #Ruby…",not_related_or_irrelevant,not_related_or_irrelevant,"RT @govph: For the private sector, discretion to suspend work for today lies with the companies and employers: http://t.co/5DDoQVGoOP #Ruby…",,,
541160834219532288',#RubyPH #Hagupit NETRelief will also have a satellite phone as we will be making runs to check on status of remote areas after the storm.,sympathy_and_emotional_support,not_related_or_irrelevant,#RubyPH #Hagupit NETRelief will also have a satellite phone as we will be making runs to check on status of remote areas after the storm.,,,
541522228458684417',RT @trayzielyn: “@matthewandari: OH MY GOSH WHO MADE THIS THANK YOU LOL #RubyPH http://t.co/ZiqU4mPF5B” LMFAOOO,not_related_or_irrelevant,not_related_or_irrelevant,RT @trayzielyn: “@matthewandari: OH MY GOSH WHO MADE THIS THANK YOU LOL #RubyPH http://t.co/ZiqU4mPF5B” LMFAOOO,,,
541956968248659968',I wonder where #RubyPH is. But don't make paramdam too hard!,not_related_or_irrelevant,not_related_or_irrelevant,I wonder where #RubyPH is. But don't make paramdam too hard!,,,
541235668668522496',This sustained winds speed is equivalent to a category 4 hurricane in the Atlantic or Eastern Pacific Ocean. #Hagupit,other_useful_information,not_related_or_irrelevant,This sustained winds speed is equivalent to a category 4 hurricane in the Atlantic or Eastern Pacific Ocean. #Hagupit,,,
540857028831219712',RT @BTS_PHARMY: We are Waterproof. Sorry #RubyPH but PH ARMYs got more jams than you~ 💁#TRBinManila http://t.co/ak6e2oRuCO,not_related_or_irrelevant,not_related_or_irrelevant,RT @BTS_PHARMY: We are Waterproof. Sorry #RubyPH but PH ARMYs got more jams than you~ 💁#TRBinManila http://t.co/ak6e2oRuCO,,,
540654800824573953',RT @jeGardose97: Don't let this happen again. 🙏🙏🙏 #RubyPH http://t.co/SIO34fnSdx,not_related_or_irrelevant,not_related_or_irrelevant,RT @jeGardose97: Don't let this happen again. 🙏🙏🙏 #RubyPH http://t.co/SIO34fnSdx,,,
541967275515854849',"RT @zxcvbnmelbert: Pray for protection, not for suspension.  #RubyPH",sympathy_and_emotional_support,not_related_or_irrelevant,"RT @zxcvbnmelbert: Pray for protection, not for suspension.  #RubyPH",,,
542831273807728641',DAY ONE: Sec. Roxas reported to Manila at 4:28 am; Nat'l Gov't Frontline Team headed out to #RubyPH areas at 5:55 am. http://t.co/VJbXk0e2g6,other_useful_information,not_related_or_irrelevant,DAY ONE: Sec. Roxas reported to Manila at 4:28 am; Nat'l Gov't Frontline Team headed out to #RubyPH areas at 5:55 am. http://t.co/VJbXk0e2g6,,,
541589582437810176',RT @TinePanong: Praying for the safety of everyone within the affected areas of typhoon #RubyPH. Keep safe!,sympathy_and_emotional_support,not_related_or_irrelevant,RT @TinePanong: Praying for the safety of everyone within the affected areas of typhoon #RubyPH. Keep safe!,,,
541551425893842946',RT @faizaoulahsen: The price tag on climate change is high. Thousands on the run for #TyphoonHagupit #Philippines http://t.co/JVI5vgMlyI ht…,other_useful_information,not_related_or_irrelevant,RT @faizaoulahsen: The price tag on climate change is high. Thousands on the run for #TyphoonHagupit #Philippines http://t.co/JVI5vgMlyI ht…,,,
541819028214669312',RT @phyzia99: Earn 4$ and more for you have singup on the site  http://t.co/4WdcXlrdca   #AskTroye #NEvsSD  #EatenAlive  #RubyPH #mtvstars …,not_related_or_irrelevant,not_related_or_irrelevant,RT @phyzia99: Earn 4$ and more for you have singup on the site  http://t.co/4WdcXlrdca   #AskTroye #NEvsSD  #EatenAlive  #RubyPH #mtvstars …,,,
541733150398115840',Cold morning ⛅❄⛄   #cold #morning #bed #hugsandkisses #sleep #itsChristmas #Rubyph #keepsafe http://t.co/mELQzh2wjU,not_related_or_irrelevant,not_related_or_irrelevant,Cold morning ⛅❄⛄   #cold #morning #bed #hugsandkisses #sleep #itsChristmas #Rubyph #keepsafe http://t.co/mELQzh2wjU,,,
541828313157599232',"RT @aguywhoquotes: Dear Ruby, you're just a typhoon. WE ARE SUPER FILIPINO'S.ὡCὠDὉ6ὤFὊAἰ8 #RubyPH",not_related_or_irrelevant,not_related_or_irrelevant,"RT @aguywhoquotes: Dear Ruby, you're just a typhoon. WE ARE SUPER FILIPINO'S.ὡCὠDὉ6ὤFὊAἰ8 #RubyPH",,,
540739784511983616',RT @ABSCBNChannel2: The power of prayers work wonders for us! Go away #Hagupit!! Keep praying Philippines!,sympathy_and_emotional_support,not_related_or_irrelevant,RT @ABSCBNChannel2: The power of prayers work wonders for us! Go away #Hagupit!! Keep praying Philippines!,,,
541143096923152384',TT WorldWide 09:12 1.#BTSWelcomeToThePhilippines 2.#RubyPH 3.#AllFOURLaSalle 4.#NEWvWEL 5.#طبع_في_المرأة_لايتغير 6.Galang The Great,sympathy_and_emotional_support,not_related_or_irrelevant,TT WorldWide 09:12 1.#BTSWelcomeToThePhilippines 2.#RubyPH 3.#AllFOURLaSalle 4.#NEWvWEL 5.#طبع_في_المرأة_لايتغير 6.Galang The Great,,,
541424165366931456',"RT @ruthcabal15: Clouds and a rainbow over Mayon Volcano, as signal #1 is hoisted over Albay. No rains yet. #RubyPH @gmanews http://t.co/Oa…",other_useful_information,not_related_or_irrelevant,"RT @ruthcabal15: Clouds and a rainbow over Mayon Volcano, as signal #1 is hoisted over Albay. No rains yet. #RubyPH @gmanews http://t.co/Oa…",,,
541930123297964034',God is never too busy to answer our prayers. ὊF ὄD #RubyPH,sympathy_and_emotional_support,not_related_or_irrelevant,God is never too busy to answer our prayers. ὊF ὄD #RubyPH,,,
541078702877335553',RT @rainwaterguru: With #NoWater supply constrained stage 3 load shedding will have an impact on water treatment  and supply plants. Keep b…,other_useful_information,not_related_or_irrelevant,RT @rainwaterguru: With #NoWater supply constrained stage 3 load shedding will have an impact on water treatment  and supply plants. Keep b…,,,
541890768726528000',RT @itcanbeMAINEsee: @TheRealGrivine @BestFrandRawwks SKYPE while #TyphoonHagupit is ruining our country ὠ2ὠ2,other_useful_information,not_related_or_irrelevant,RT @itcanbeMAINEsee: @TheRealGrivine @BestFrandRawwks SKYPE while #TyphoonHagupit is ruining our country ὠ2ὠ2,,,
541965352926973952',My head dress is almost doooone. Yeeey haha. Muntanga lang. #IARFAweek #walangpasok http://t.co/PgmQ39iBfv,not_related_or_irrelevant,not_related_or_irrelevant,My head dress is almost doooone. Yeeey haha. Muntanga lang. #IARFAweek #walangpasok http://t.co/PgmQ39iBfv,,,
542066165884133377',"RT @chris_tiu: To those who wanna help victims of #RubyPH , you can donate here through @HabitatPhils https://t.co/9FXyoYQCKY",donation_needs_or_offers_or_volunteering_services,not_related_or_irrelevant,"RT @chris_tiu: To those who wanna help victims of #RubyPH , you can donate here through @HabitatPhils https://t.co/9FXyoYQCKY",,,
540675172462645248',early morning jamming :) #walangpasok,not_related_or_irrelevant,not_related_or_irrelevant,early morning jamming :) #walangpasok,,,
541218333358424065',@inquirerdotnet @rapplerdotcom Weather in Pagadian is still fair. #RubyPH,other_useful_information,not_related_or_irrelevant,@inquirerdotnet @rapplerdotcom Weather in Pagadian is still fair. #RubyPH,,,
541371372987879424',RT @ZammittDammitt: Can we pray for the people in the Philippines going through Typhoon Ruby! ὤFὢD,sympathy_and_emotional_support,not_related_or_irrelevant,RT @ZammittDammitt: Can we pray for the people in the Philippines going through Typhoon Ruby! ὤFὢD,,,
541187748137164801',RT @gmanews: Prepare for #RubyPH. Secure a list of emergency hotlines. | via @DepEd_PH http://t.co/ll8t99KcQW,caution_and_advice,not_related_or_irrelevant,RT @gmanews: Prepare for #RubyPH. Secure a list of emergency hotlines. | via @DepEd_PH http://t.co/ll8t99KcQW,,,
541438949739089920',RT @tiemsin: Hours before #RubyPH hits Bicol Region @SaveChildrenPH conducts preassessment in Legazpi City http://t.co/vnCkBaZOOj,donation_needs_or_offers_or_volunteering_services,not_related_or_irrelevant,RT @tiemsin: Hours before #RubyPH hits Bicol Region @SaveChildrenPH conducts preassessment in Legazpi City http://t.co/vnCkBaZOOj,,,
540504368147988480',Familiar feeling but not wanting it. #RubyPH,not_related_or_irrelevant,not_related_or_irrelevant,Familiar feeling but not wanting it. #RubyPH,,,
541927307477123072',RT @armonie2014: Give now to @operationsafe child trauma relief for Ruby #reliefPH   http://t.co/XNoZIVuI4A http://t.co/DFzvEysE00 ⊕http://…,not_related_or_irrelevant,not_related_or_irrelevant,RT @armonie2014: Give now to @operationsafe child trauma relief for Ruby #reliefPH   http://t.co/XNoZIVuI4A http://t.co/DFzvEysE00 ⊕http://…,,,
